season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2019,REG,11,Albert Wilson,WR,MIA,7.09,3.624705951,7.938333333,15.68633909,3,6,50,26,0,2.97,2.856354084,0.113645916,00-0030669,Albert,Wilson,15,A.Wilson
2019,REG,11,Ryan Griffin,TE,NYJ,6.7475,5.384383434,8.122,12.83745337,5,5,100,109,1,13.678,9.933427692,3.744572308,00-0030108,Ryan,Griffin,84,R.Griffin
2019,REG,11,Hunter Henry,TE,LAC,6.726,3.080406017,8.327777778,19.9351012,6,9,66.66666667,69,0,4.871666667,8.712624697,-3.84095803,00-0033090,Hunter,Henry,86,H.Henry
2019,REG,11,Alex Erickson,WR,CIN,6.582,0.961647559,8.266,23.56059742,1,5,20,0,0,0.74,1.604685653,-0.864685653,00-0032543,Alex,Erickson,12,A.Erickson
2019,REG,11,Travis Kelce,TE,KC,6.58,2.437660138,11.364,47.43300776,7,10,70,92,1,3.32,2.094150942,1.225849058,00-0030506,Travis,Kelce,87,T.Kelce
2019,REG,11,Marvin Jones,WR,DET,6.568,2.210213317,12.224,25.18439161,4,5,80,43,2,3.6475,2.922926746,0.724573254,00-0029293,Marvin,Jones,11,M.Jones
2019,REG,11,Christian Kirk,WR,ARI,6.381111111,4.225842008,4.961111111,33.41815732,6,9,66.66666667,41,0,2.786666667,4.022926008,-1.236259341,00-0034775,Christian,Kirk,13,C.Kirk
2019,REG,11,D.J. Chark,WR,JAX,6.374615385,3.413079283,13.964,54.65789886,8,15,53.33333333,104,2,6.92125,6.141795903,0.779454097,00-0034777,Darrell,Chark,17,D.Chark Jr.
2019,REG,11,Anthony Miller,WR,CHI,6.346363636,3.143231728,7.435454545,26.45042365,6,11,54.54545455,54,0,3.026666667,3.050714114,-0.024047447,00-0034353,Anthony,Miller,17,A.Miller
2019,REG,11,Kyle Rudolph,TE,MIN,6.194,2.857763432,7.564,13.35310525,5,5,100,67,1,5.836,5.566794317,0.269205683,00-0027981,Kyle,Rudolph,82,K.Rudolph
2019,REG,11,Allen Hurns,WR,MIA,6.105,2.198887618,12.99166667,25.67184824,4,6,66.66666667,53,0,2.32,4.03123486,-1.71123486,00-0030821,Allen,Hurns,17,A.Hurns
2019,REG,11,Darren Waller,TE,LV,6.078571429,3.003937272,7.047142857,28.62199014,5,7,71.42857143,78,0,9.478,6.1407806,3.3372194,00-0031610,Darren,Waller,83,D.Waller
2019,REG,11,Dallas Goedert,TE,PHI,6.0475,2.156218724,6.276666667,10.56233347,3,6,50,36,1,9.376666667,6.238545584,3.138121083,00-0034351,Dallas,Goedert,88,D.Goedert
2019,REG,11,Curtis Samuel,WR,CAR,6,2.186860927,9.73,17.05222573,4,6,66.66666667,25,0,0.305,1.416430248,-1.111430248,00-0033282,Curtis,Samuel,10,C.Samuel
2019,REG,11,Kendrick Bourne,WR,SF,5.908,1.554515672,8.795,21.55373116,4,6,66.66666667,31,1,0.2425,0.721612869,-0.479112869,00-0033307,Kendrick,Bourne,84,K.Bourne
2019,REG,11,DeVante Parker,WR,MIA,5.862,2.355929174,10.547,34.73521275,7,10,70,135,0,9.767142857,8.682369974,1.084772883,00-0031547,DeVante,Parker,11,D.Parker
2019,REG,11,Zach Pascal,WR,IND,5.725,2.821631385,14.95166667,53.79264856,2,6,33.33333333,17,0,7.295,7.511760375,-0.216760375,00-0033251,Zachary,Pascal,14,Z.Pascal
2019,REG,11,Danny Amendola,WR,DET,5.58,1.452115125,8.812,18.15484775,4,5,80,47,0,3.8175,3.024337455,0.793162545,00-0026035,Daniel,Amendola,80,D.Amendola
2019,REG,11,Jarvis Landry,WR,CLE,5.565714286,3.499789288,11.69285714,30.85651813,4,7,57.14285714,43,1,1.8675,1.222157827,0.645342173,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,11,Hunter Renfrow,WR,LV,5.411666667,3.941478677,6.953333333,24.20655643,5,6,83.33333333,66,0,6.308,5.61664694,0.69135306,00-0034983,Hunter,Renfrow,13,H.Renfrow
2019,REG,11,Phillip Dorsett,WR,NE,5.398,3.144294919,14.348,23.37950139,3,5,60,33,1,3.316666667,10.15602843,-6.839361762,00-0032208,Phillip,Dorsett,13,P.Dorsett
2019,REG,11,Keenan Allen,WR,LAC,5.361111111,2.679637737,5.87,18.73553741,8,12,66.66666667,71,1,4.0825,5.109119533,-1.026619533,00-0030279,Keenan,Allen,13,K.Allen
2019,REG,11,DeAndre Hopkins,WR,HOU,5.32,2.331050918,12.67083333,64.04532244,7,12,58.33333333,80,0,4.555714286,4.614326307,-0.058612022,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,11,Vance McDonald,TE,PIT,5.183333333,2.410857034,7.341428571,12.45697387,3,7,42.85714286,33,0,5.933333333,3.690278545,2.243054789,00-0030470,Vance,McDonald,89,V.McDonald
2019,REG,11,Calvin Ridley,WR,ATL,5.168571429,2.271983183,16.13875,43.13876174,8,8,100,143,1,2.755,3.187496683,-0.432496683,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,11,Allen Robinson,WR,CHI,5.154,1.843981267,5.446666667,10.56852726,4,6,66.66666667,15,0,3.095,3.501084997,-0.406084997,00-0031428,Allen,Robinson,12,A.Robinson
2019,REG,11,Zach Ertz,TE,PHI,5.136666667,3.113977615,7.277272727,22.45126911,9,11,81.81818182,94,0,3.175555556,4.038862886,-0.86330733,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,11,Dede Westbrook,WR,JAX,5.13,2.673257511,6.918333333,10.83189813,4,6,66.66666667,32,0,1.2325,1.978021141,-0.745521141,00-0033839,Decrick,Westbrook,12,D.Westbrook
2019,REG,11,Auden Tate,WR,CIN,5.128333333,1.333239441,13.16666667,45.03477369,4,6,66.66666667,56,0,2.0275,1.760886915,0.266613085,00-0034686,Audeen,Tate,19,A.Tate
2019,REG,11,Ross Dwelley,TE,SF,5.1275,3.665563702,6.248,12.7598742,4,5,80,14,2,0.055,0.430258962,-0.375258962,00-0034073,Ross,Dwelley,82,R.Dwelley
2019,REG,11,Jordan Matthews,WR,PHI,5.071666667,1.008193075,12.61333333,21.22563455,1,6,16.66666667,6,0,2.62,3.757306902,-1.137306902,00-0031299,Jordan,Matthews,80,J.Matthews
2019,REG,11,Odell Beckham,WR,CLE,5.047,2.121735461,11.751,44.29993214,4,10,40,60,0,4.1775,2.593784506,1.583715494,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,11,Demaryius Thomas,WR,NYJ,5.026,1.634033282,10.372,16.39375356,4,5,80,44,0,1.0875,1.946359094,-0.858859094,00-0027874,Demaryius,Thomas,18,D.Thomas
2019,REG,11,Nelson Agholor,WR,PHI,4.94,3.624435288,9.254444444,23.35997756,4,9,44.44444444,40,0,3.5825,4.664808769,-1.082308769,00-0031549,Nelson,Agholor,13,N.Agholor
2019,REG,11,Johnny Holton,WR,PIT,4.852857143,3.066622581,26.35857143,44.72535997,1,7,14.28571429,18,0,5.38,3.957997793,1.422002207,00-0032935,Johnny,Holton,80,J.Holton
2019,REG,11,D.J. Moore,WR,CAR,4.818461538,2.424179135,10.85066667,47.54060054,8,15,53.33333333,95,0,4.58625,4.116212732,0.470037268,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,11,Kenny Stills,WR,HOU,4.587142857,2.020854668,7.275714286,21.45233983,4,7,57.14285714,27,0,3.07,4.838813849,-1.768813849,00-0030085,Kenneth,Stills,12,K.Stills
2019,REG,11,Josh Reynolds,WR,LAR,4.55,2.139672549,11.16333333,49.30800942,3,6,50,55,0,7.456666667,3.982557981,3.474108686,00-0033943,Joshua Dedmon-Reynolds,Reynolds,83,J.Reynolds
2019,REG,11,Deebo Samuel,WR,SF,4.542,2.829815702,10.411,42.52338357,8,10,80,134,0,6.26625,4.992381067,1.273868933,00-0035719,Tyshun,Samuel,19,D.Samuel
2019,REG,11,Randall Cobb,WR,DAL,4.521666667,3.539448714,13.33,20.48877959,4,7,57.14285714,115,1,13.295,11.88817512,1.406824883,00-0028002,Randall,Cobb,18,R.Cobb
2019,REG,11,James Washington,WR,PIT,4.488,1.590696847,11.776,14.27255539,3,5,60,49,0,3.003333333,1.959763994,1.043569339,00-0034676,James,Washington,13,J.Washington
2019,REG,11,Jamison Crowder,WR,NYJ,4.478571429,3.46982735,12.84125,32.4745527,5,8,62.5,76,1,2.116,1.717836984,0.398163016,00-0031941,Jamison,Crowder,82,J.Crowder
2019,REG,11,Cameron Brate,TE,TB,4.406666667,2.019879804,6.697142857,22.26761032,10,14,71.42857143,73,0,1.159,1.777468554,-0.618468554,00-0031273,Cameron,Brate,84,C.Brate
2019,REG,11,Michael Thomas,WR,NO,4.406,2.983090403,7.213,47.41963053,8,10,80,114,1,7.32375,6.014114628,1.309635372,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,11,Isaiah McKenzie,WR,BUF,4.373333333,3.712122232,5.95,14.18975317,3,6,50,21,0,4.433333333,5.881192717,-1.447859384,00-0033466,Isaiah,McKenzie,19,I.McKenzie
2019,REG,11,Tim Patrick,WR,DEN,4.335,1.084640407,13.16125,31.72054349,4,8,50,77,0,2.115,1.733751336,0.381248664,00-0033375,Tim,Patrick,81,T.Patrick
2019,REG,11,Mike Williams,WR,LAC,4.245,2.040830474,26.595,42.44221613,2,6,33.33333333,76,0,7.235,2.75668683,4.47831317,00-0033536,Michael,Williams,81,M.Williams
2019,REG,11,Chris Godwin,WR,TB,4.23,1.728367028,11.375,16.20909134,3,6,50,47,1,8.683333333,8.487020806,0.196312527,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,11,Julian Edelman,WR,NE,4.217,2.187978273,12.034,39.21785889,5,10,50,53,0,3.546,4.48211723,-0.93611723,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,11,Mike Evans,WR,TB,4.14125,3.762948505,9.90875,18.82629554,4,8,50,69,0,8.14,5.604820712,2.535179288,00-0031408,Mike,Evans,13,M.Evans
2019,REG,11,Keelan Cole,WR,JAX,4.06,3.702068929,8.442,11.01456083,4,5,80,41,0,4.0375,2.99810618,1.03939382,00-0033681,Keelan,Cole,84,K.Cole
2019,REG,11,Emmanuel Sanders,WR,SF,3.758,1.653736889,8.99,18.35967814,3,5,60,33,0,1.213333333,2.165075435,-0.951742102,00-0027685,Emmanuel,Sanders,17,E.Sanders
2019,REG,11,Courtland Sutton,WR,DEN,3.741111111,1.059424257,14.94222222,40.51456632,5,9,55.55555556,113,0,3.418,2.141959552,1.276040448,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,11,Michael Gallup,WR,DAL,3.722307692,2.112713375,12.10692308,34.55930789,9,13,69.23076923,148,0,3.407777778,3.153650364,0.254127414,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,11,Chris Conley,WR,JAX,3.5975,2.114706407,11.65625,24.33328114,6,8,75,58,0,0.13,1.457189985,-1.327189985,00-0032128,Christian,Conley,18,C.Conley
2019,REG,11,Noah Fant,TE,DEN,3.396666667,2.443681089,8.848,26.6562227,4,10,40,60,0,7.5225,7.267496694,0.255003306,00-0035644,Noah,Fant,87,N.Fant
2019,REG,11,Kenny Golladay,WR,DET,3.362,0.553348625,13.916,28.67032016,1,5,20,34,0,1.31,1.220557977,0.089442023,00-0033932,Kenneth,Golladay,19,K.Golladay
2019,REG,11,Amari Cooper,WR,DAL,3.265,1.531249214,16.8375,29.57709367,3,8,37.5,38,0,2.706666667,2.131557579,0.575109087,00-0031544,Amari,Cooper,19,A.Cooper
2019,REG,11,Jason Witten,TE,DAL,2.966,2.179265024,6.068571429,9.327653594,5,7,71.42857143,33,0,1.854,2.369960246,-0.515960246,00-0022127,Christopher,Witten,82,J.Witten
2019,REG,11,John Brown,WR,BUF,2.759285714,1.815755552,11.86571429,66.02806153,9,14,64.28571429,137,2,5.475555556,3.768659072,1.706896483,00-0031051,John,Brown,15,J.Brown
2019,REG,12,Calvin Ridley,WR,ATL,9.109230769,2.045584945,12.95,38.08023524,6,14,42.85714286,85,1,3.523333333,2.645486705,0.877846628,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,12,Hunter Renfrow,WR,LV,8.6925,3.984950917,4.428,10.84178052,3,5,60,31,0,6.146666667,4.163094512,1.983572155,00-0034983,Hunter,Renfrow,13,H.Renfrow
2019,REG,12,James Washington,WR,PIT,8.417142857,3.28039013,17.71571429,55.73733651,3,7,42.85714286,98,1,22.36666667,14.56026399,7.806402672,00-0034676,James,Washington,13,J.Washington
2019,REG,12,Randall Cobb,WR,DAL,8.397142857,2.509901359,6.601428571,23.62474438,4,7,57.14285714,86,0,11.975,5.470609214,6.504390786,00-0028002,Randall,Cobb,18,R.Cobb
2019,REG,12,Marvin Jones,WR,DET,8.33,1.319270667,15.68727273,59.4419566,5,11,45.45454545,46,0,0.572,1.046324294,-0.474324294,00-0029293,Marvin,Jones,11,M.Jones Jr.
2019,REG,12,Noah Fant,TE,DEN,8.274,3.11684602,1.946,6.390804598,3,5,60,14,0,3.406666667,5.60125906,-2.194592394,00-0035644,Noah,Fant,87,N.Fant
2019,REG,12,Albert Wilson,WR,MIA,8.214285714,3.535028817,4.505714286,8.937376027,6,7,85.71428571,33,0,1.916666667,4.066575836,-2.149909169,00-0030669,Albert,Wilson,15,A.Wilson
2019,REG,12,Sterling Shepard,WR,NYG,8.205555556,2.446271011,5.617777778,23.07095597,5,9,55.55555556,15,0,0.326,1.644350765,-1.318350765,00-0032385,Sterling,Shepard,87,S.Shepard
2019,REG,12,Cole Beasley,WR,BUF,8.115,2.074503738,6.758888889,33.56137931,6,9,66.66666667,76,1,5.5,5.650337689,-0.150337689,00-0029000,Cole,Beasley,10,C.Beasley
2019,REG,12,Marquise Brown,WR,BAL,8.036666667,2.506097633,6.427142857,23.65031804,5,7,71.42857143,42,2,0.44,1.229446628,-0.789446628,00-0035662,Marquise,Brown,15,M.Brown
2019,REG,12,Alex Erickson,WR,CIN,7.85,2.732968821,11.95125,34.62123407,2,8,25,43,0,12.24,4.368218578,7.871781422,00-0032543,Alex,Erickson,12,A.Erickson
2019,REG,12,Robert Woods,WR,LAR,7.521111111,3.295478617,14.73222222,42.66087516,6,9,66.66666667,97,0,7.936666667,3.416779121,4.519887546,00-0030431,Robert,Woods,17,R.Woods
2019,REG,12,Diontae Johnson,WR,PIT,7.268333333,3.232657068,7.518333333,20.27506854,3,6,50,29,0,2.113333333,2.420285374,-0.306952041,00-0035216,Diontae,Johnson,18,D.Johnson
2019,REG,12,Julian Edelman,WR,NE,7.18,1.892953627,9.538333333,33.87894036,8,12,66.66666667,93,0,1.1425,1.719562622,-0.577062622,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,12,Chris Godwin,WR,TB,6.965,3.174313653,14.2975,43.26184803,7,8,87.5,184,2,10.71571429,6.423525831,4.292188455,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,12,Kelvin Harmon,WR,WAS,6.94,2.079297824,18.85666667,30.82749789,3,6,50,43,0,3.446666667,3.510787284,-0.064120618,00-0035297,Kelvin,Harmon,13,K.Harmon
2019,REG,12,Ted Ginn,WR,NO,6.844,2.400381246,30.452,40.38619665,2,5,40,38,0,1.345,0.743574581,0.601425419,00-0025396,Ted,Ginn,19,T.Ginn
2019,REG,12,Golden Tate,WR,NYG,6.687142857,1.343062998,11.77428571,37.60894365,3,7,42.85714286,33,1,0.253333333,0.288956302,-0.035622969,00-0027891,Golden,Tate,15,G.Tate
2019,REG,12,T.Y. Hilton,WR,IND,6.581666667,2.847280973,10.86333333,41.59275094,3,6,50,18,0,3.256666667,4.761930222,-1.505263555,00-0029608,Eugene,Hilton,13,T.Hilton
2019,REG,12,D.J. Chark,WR,JAX,6.445,1.423865456,9.07,17.57014174,5,6,83.33333333,38,0,1.448,1.13706246,0.31093754,00-0034777,Darrell,Chark,17,D.Chark Jr.
2019,REG,12,D.J. Moore,WR,CAR,6.428571429,1.754146804,12.86555556,50.56552688,6,9,66.66666667,126,2,8.088333333,1.762101366,6.326231968,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,12,Davante Adams,WR,GB,6.352727273,4.144445858,7.316666667,40.73867854,7,12,58.33333333,43,1,6.851428571,7.501300661,-0.64987209,00-0031381,Davante,Adams,17,D.Adams
2019,REG,12,Tyler Boyd,WR,CIN,6.166666667,1.493468263,13.90444444,45.31431054,5,9,55.55555556,101,1,3.21,2.847186056,0.362813944,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,12,Jakobi Meyers,WR,NE,6.122222222,2.788483503,11.05555556,29.45093977,4,9,44.44444444,74,0,8.435,4.508391158,3.926608842,00-0034960,Jakobi,Meyers,16,J.Meyers
2019,REG,12,Christian Blake,WR,ATL,6.056666667,2.126868935,8.156666667,15.41902962,2,9,22.22222222,16,0,3.39,3.624017101,-0.234017101,00-0034132,Christian,Blake,13,C.Blake
2019,REG,12,Allen Robinson,WR,CHI,6.04125,2.280046256,12.27,29.46756646,6,10,60,131,1,9.298333333,7.172688425,2.125644909,00-0031428,Allen,Robinson,12,A.Robinson
2019,REG,12,George Kittle,TE,SF,5.82,4.527695112,10.16333333,56.38465095,6,6,100,129,1,11.33666667,9.558312545,1.778354121,00-0033288,George,Kittle,85,G.Kittle
2019,REG,12,Dede Westbrook,WR,JAX,5.751111111,4.028199181,6.245555556,18.14806444,8,9,88.88888889,69,0,3.47125,4.218832177,-0.747582177,00-0033839,Decrick,Westbrook,12,D.Westbrook
2019,REG,12,Chris Conley,WR,JAX,5.605555556,2.16822864,18.54222222,53.8791851,4,9,44.44444444,49,0,3.44,2.353757875,1.086242125,00-0032128,Christian,Conley,18,C.Conley
2019,REG,12,Cooper Kupp,WR,LAR,5.519,3.962586854,6.211,19.98391248,6,10,60,35,0,3.188333333,3.77340268,-0.585069347,00-0033908,Cooper,Kupp,18,C.Kupp
2019,REG,12,Greg Ward,WR,PHI,5.4625,3.043373345,2.538571429,6.692779933,6,7,85.71428571,40,0,4.935,7.078387272,-2.143387272,00-0033733,Gregory,Ward,84,G.Ward
2019,REG,12,Darren Waller,TE,LV,5.4575,2.994897218,9.875,29.01425004,3,6,50,41,0,8.223333333,6.740977067,1.482356266,00-0031610,Darren,Waller,83,D.Waller
2019,REG,12,Anthony Miller,WR,CHI,5.401111111,3.141598675,13.81222222,29.8542232,6,9,66.66666667,77,0,2.588333333,3.162335217,-0.574001884,00-0034353,Anthony,Miller,17,A.Miller
2019,REG,12,Michael Thomas,WR,NO,5.346,2.251179554,7.798181818,22.75271213,10,11,90.90909091,101,1,2.583,2.037710702,0.545289298,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,12,D.K. Metcalf,WR,SEA,5.276666667,3.018160209,17.975,32.32816762,3,6,50,35,0,7.406666667,4.449751697,2.95691497,00-0035640,DeKaylin,Metcalf,14,DK.Metcalf
2019,REG,12,Tyler Higbee,TE,LAR,5.1875,3.594879977,5.431666667,10.48584299,5,6,83.33333333,20,0,1.844,3.091704895,-1.247704895,00-0033110,Tyler,Higbee,89,T.Higbee
2019,REG,12,Zach Ertz,TE,PHI,4.816666667,3.560967409,5.776428571,30.45836315,12,14,85.71428571,91,1,2.230833333,2.495188416,-0.264355083,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,12,Jarvis Landry,WR,CLE,4.812307692,1.916255978,12.53384615,52.5680733,10,13,76.92307692,148,2,3.294,3.07970004,0.21429996,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,12,Dallas Goedert,TE,PHI,4.7875,4.727331416,1.9825,5.973409664,7,8,87.5,32,0,4.035714286,4.967201242,-0.931486956,00-0034351,Dallas,Goedert,88,D.Goedert
2019,REG,12,DeVante Parker,WR,MIA,4.764545455,3.020194413,10.16090909,31.67186172,6,11,54.54545455,91,0,6.091666667,4.346742828,1.744923839,00-0031547,DeVante,Parker,11,D.Parker
2019,REG,12,Jordan Matthews,WR,PHI,4.724,1.869529711,15.54,35.11732138,3,6,50,27,0,0.76,0.900997675,-0.140997675,00-0031299,Jordan,Matthews,80,J.Matthews
2019,REG,12,Allen Hurns,WR,MIA,4.695714286,3.706227354,7.018571429,13.92179088,4,7,57.14285714,42,1,4.3225,7.432869798,-3.110369798,00-0030821,Allen,Hurns,17,A.Hurns
2019,REG,12,Kaden Smith,TE,NYG,4.693333333,2.777306834,2.075,5.681040383,5,6,83.33333333,17,1,2.45,4.412410089,-1.962410089,00-0034988,Kaden,Smith,82,K.Smith
2019,REG,12,A.J. Brown,WR,TEN,4.69,3.803996467,9.42,40.90672225,4,5,80,135,1,23.55,9.332537378,14.21746262,00-0035676,Arthur,Brown,11,A.Brown
2019,REG,12,Jared Cook,TE,NO,4.575,1.773274306,14.0425,29.7976181,6,8,75,99,1,4.633333333,2.904314741,1.729018592,00-0027061,Jared,Cook,87,J.Cook
2019,REG,12,Greg Olsen,TE,CAR,4.57,2.455558278,9.738571429,29.76985895,5,7,71.42857143,44,0,3.558,3.136899693,0.421100307,00-0025418,Gregory,Olsen,88,G.Olsen
2019,REG,12,Mike Evans,WR,TB,4.4825,4.218277973,10.87625,32.90971671,4,8,50,50,0,3.295,2.528075058,0.766924942,00-0031408,Mike,Evans,13,M.Evans
2019,REG,12,Russell Gage,WR,ATL,4.408888889,2.669560596,6.676,14.02226423,8,10,80,76,0,3.20625,3.589956273,-0.383706273,00-0034411,Russell,Gage,83,R.Gage
2019,REG,12,Michael Gallup,WR,DAL,4.395,2.180376115,11.31333333,34.70347648,4,6,66.66666667,55,0,0.5825,1.450761782,-0.868261782,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,12,Julio Jones,WR,ATL,4.278,1.914972093,10.861,22.81243436,5,10,50,68,0,1.96,3.739358772,-1.779358772,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,12,DeAndre Hopkins,WR,HOU,4.255,3.492507144,14.37125,29.92763432,6,8,75,94,2,2.448333333,3.043086618,-0.594753285,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,12,Courtland Sutton,WR,DEN,4.1925,2.103539045,12.6625,66.53530378,1,8,12.5,27,0,6.26,4.846888599,1.413111401,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,12,Tyrell Williams,WR,LV,4.15,2.212119002,15.13166667,44.4591352,2,6,33.33333333,18,0,-0.46,0.29465487,-0.75465487,00-0032160,Tyrell,Williams,16,T.Williams
2019,REG,12,Will Fuller,WR,HOU,3.98,2.218935338,15.81727273,45.29102457,7,11,63.63636364,140,0,3.594285714,4.540669701,-0.946383987,00-0033127,William,Fuller,15,W.Fuller
2019,REG,12,Eric Ebron,TE,IND,3.962,7.076982701,7.45,23.77002106,4,5,80,44,0,6.3325,5.82103786,0.51146214,00-0031387,Eric,Ebron,85,E.Ebron
2019,REG,12,Mike Gesicki,TE,MIA,3.83,1.738663146,12.94714286,25.68149617,3,7,42.85714286,28,1,3.326666667,4.280400577,-0.95373391,00-0034829,Michael,Gesicki,88,M.Gesicki
2019,REG,12,Darius Slayton,WR,NYG,3.771428571,1.993806612,9.7,30.98334474,4,7,57.14285714,67,0,7.675,3.680521403,3.994478597,00-0035535,Darius,Slayton,86,D.Slayton
2019,REG,12,Odell Beckham,WR,CLE,3.371428571,1.953557433,11.42875,29.4973545,6,8,75,84,1,3.571666667,4.267290952,-0.695624285,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,12,Terry McLaurin,WR,WAS,3.2925,1.79135146,16.7075,54.62793929,5,12,41.66666667,72,0,1.782,1.759360503,0.022639497,00-0035659,Terry,McLaurin,17,T.McLaurin
2019,REG,12,J.J. Arcega-Whiteside,WR,PHI,3.254,2.44561298,11.49,21.6376031,2,5,40,43,0,3.75,2.257944429,1.492055571,00-0035246,Jose Joaquin,Arcega-Whiteside,19,J.Arcega-Whiteside
2019,REG,12,Robby Anderson,WR,NYJ,2.198,1.703616063,18.894,46.06719657,4,5,80,86,1,7.545,3.77389047,3.77110953,00-0032688,Robby,Anderson,11,Ro.Anderson
2019,REG,13,D.J. Chark,WR,JAX,8.502,1.43192434,15.508,37.92614331,2,5,40,47,0,7.585,3.437328913,4.147671087,00-0034777,Darrell,Chark,17,D.Chark Jr.
2019,REG,13,D.J. Moore,WR,CAR,8.311666667,3.93077107,12.38416667,34.98516879,6,12,50,75,1,2.125,2.132717293,-0.007717293,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,13,Mike Williams,WR,LAC,8.292857143,3.08059274,19.33857143,66.99826776,5,7,71.42857143,117,0,4.946,4.033087518,0.912912482,00-0033536,Michael,Williams,81,M.Williams
2019,REG,13,Calvin Ridley,WR,ATL,8.007,2.617060509,11.35,34.02584165,8,10,80,91,0,0.66375,1.482163213,-0.818413213,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,13,Jarvis Landry,WR,CLE,7.897272727,1.948238964,12.18545455,36.38732796,6,11,54.54545455,76,0,3.875,2.790001172,1.084998828,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,13,Larry Fitzgerald,WR,ARI,7.85,3.843023518,6.114285714,23.08771173,6,7,85.71428571,56,0,4.046666667,3.702748796,0.343917871,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2019,REG,13,Mike Gesicki,TE,MIA,7.79,2.70938106,10.41142857,21.69822556,5,7,71.42857143,79,1,7.296,6.747246349,0.548753651,00-0034829,Michael,Gesicki,88,M.Gesicki
2019,REG,13,Breshad Perriman,WR,TB,7.754,3.213870107,13.16333333,23.02758178,5,6,83.33333333,87,0,4.11,5.698033069,-1.588033069,00-0032054,Breshad,Perriman,19,B.Perriman
2019,REG,13,Jack Doyle,TE,IND,7.728571429,3.518395101,7.535454545,28.60840754,6,11,54.54545455,73,1,2.763333333,1.984233934,0.779099399,00-0030181,John,Doyle,84,J.Doyle
2019,REG,13,Chris Godwin,WR,TB,7.728333333,2.450811741,3.803333333,6.653449181,4,6,66.66666667,50,0,12.195,6.464179536,5.730820464,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,13,Tavon Austin,WR,DAL,7.66,2.423857887,13.242,17.11693079,2,5,40,22,0,2.54,2.501822542,0.038177458,00-0030525,Tavon,Austin,10,T.Austin
2019,REG,13,Pharoh Cooper,WR,ARI,7.596,2.719507699,5.58,18.06020067,4,6,66.66666667,26,0,3.235,3.200926258,0.034073742,00-0033111,Pharoh,Cooper,12,P.Cooper
2019,REG,13,Christian Blake,WR,ATL,7.58125,2.982250613,7.26,19.58809245,6,9,66.66666667,57,0,2.283333333,3.418680608,-1.135347275,00-0034132,Christian,Blake,13,C.Blake
2019,REG,13,Jarius Wright,WR,CAR,7.5325,1.729368155,19.082,22.46103866,3,5,60,34,0,1.043333333,1.592669289,-0.549335956,00-0029572,Jarius,Wright,13,J.Wright
2019,REG,13,Javon Wims,WR,CHI,7.51,3.337157286,8.483333333,15.38973212,5,6,83.33333333,56,0,1.384,1.608455329,-0.224455329,00-0034426,Javon,Wims,83,J.Wims
2019,REG,13,Jacob Hollister,TE,SEA,7.46875,2.442632879,6.3275,20.15127389,6,8,75,44,0,2.098333333,2.563230786,-0.464897452,00-0033387,Jacob,Hollister,48,J.Hollister
2019,REG,13,Marcus Johnson,WR,IND,7.433333333,3.502027927,10.72333333,22.20611583,4,6,66.66666667,55,0,4.65,4.420726446,0.229273554,00-0032980,Marcus,Johnson,83,M.Johnson
2019,REG,13,Curtis Samuel,WR,CAR,7.414285714,3.270809555,16.93571429,27.90856443,4,7,57.14285714,65,1,2.42,2.745240333,-0.325240333,00-0033282,Curtis,Samuel,10,C.Samuel
